지역,도서관명,도서구입비,인건비,운영비,합계
인천 서구,꿈꾸는 작은도서관,884990,0,0,884990
인천 남동구,꿈꾸는 작은도서관 가온누리,10000000,12000000,6000000,28000000
인천 서구,꿈꾸미 문고,0,0,1200000,1200000
인천 중구,꿈나래 어린이도서관,15100000,4000000,17100000,36200000
인천 서구,꿈나무 작은도서관,5000000,0,0,5000000
인천 남동구,꿈나무도서관,3000000,1200000,10700000,14900000
인천 계양구,꿈나무작은도서관,300000,0,700000,1000000
인천 부평구,꿈나무작은도서관,0,7560000,500000,8060000
인천 남동구,꿈다락도서관,2000000,3240000,4650000,9890000
인천 서구,꿈드림 작은도서관 ,1200000,0,0,1200000
인천 남구,꿈드림작은도서관,300000,21200000,6000000,27500000
인천 부평구,꿈땅 도서관,4197830,1581000,9107670,14886500
인천 서구,꿈마을 작은도서관,1000000,0,500000,1500000
인천 남구,꿈바라기 영어도서관,500000,1500000,500000,2500000
인천 서구,꿈사랑 작은도서관 ,0,0,1440000,1440000
인천 남동구,꿈사랑나눔 작은도서관,0,0,0,0
인천 동구,꿈의별작은도서관,0,0,0,0
인천 부평구,꿈이 있는 도서관,300000,0,200000,500000
인천 연수구,꿈이있는 작은도서관,4000000,0,940910,4940910
인천 계양구,꿈이있는 작은도서관,1870000,0,22680000,24550000
인천 동구,꿈이크는작은도서관,0,0,0,0
인천 남동구,나무와책도서관,1000000,0,0,1000000
인천 부평구,누리보듬마을문고,200000,0,3689440,3889440
인천 서구,느티나무 문고,2000000,0,0,2000000
인천 부평구,늘푸른도서관,3537040,6000000,1364900,10901940
인천 연수구,늘푸른어린이도서관,5000000,5000000,17800000,27800000
인천 중구,단비도서관,6375000,1302600,4461750,12139350
인천 남동구,단풍마을 작은도서관,1500000,0,1500000,3000000
인천 부평구,달팽이미디어도서관,3435860,18800000,54262993,76498853
인천 연수구,더드림(The Dream)작은도서관,2800000,0,16000000,18800000
인천 남동구,도림도서관,0,0,0,0
인천 남구,도화꿈꾸는작은도서관,3000000,12000000,6000000,21000000
인천 계양구,돌멩이국도서관,5500000,4000000,10200000,19700000
인천 부평구,동그라미도서관,0,480000,120000,600000
인천 남구,동반작은도서관,1000000,800000,1000000,2800000
인천 부평구,동수작은도서관,0,12500000,620000,13120000
인천 중구,동인천동 작은도서관,0,4680000,1000000,5680000
인천 서구,드림파크 어울림 1단지 문고 ,470000,112000,1533000,2115000
인천 서구,드림하이 작은도서관,0,0,470000,470000
인천 남동구,등대문고,0,0,0,0
인천 남동구,등마루도서관,8000000,18945000,2735200,29680200
인천 부평구,로뎀나무 문고,0,0,0,0
인천 남동구,롯데캐슬작은도서관,4647540,21843600,6098170,32589310
인천 부평구,마을도서관,0,0,150000,150000
인천 남동구,마을안 작은도서관,1000000,0,5000000,6000000
인천 남동구,마중물도서관,4747160,0,14468790,19215950
인천 동구,만석비치타운작은도서관,3000000,600000,100000,3700000
인천 남동구,만수3동작은도서관,3000000,6000000,1300000,10300000
인천 남동구,만수4동둥지도서관,3000000,5760000,1000000,9760000
인천 연수구,목민작은도서관,4500000,1920000,2080000,8500000
인천 부평구,무지개도서관,2000000,2400000,800000,5200000
인천 계양구,무지개뜨는어린이도서관,2500000,0,0,2500000
인천 서구,물푸레 작은도서관,1000000,9000000,2400000,12400000
인천 서구,미추홀 작은도서관 ,2000000,0,300000,2300000
인천 부평구,민들레 작은도서관,4299840,0,1800000,6099840
인천 연수구,민들레문고,2000000,0,0,2000000
인천 서구,민들레작은도서관,0,0,269510,269510
인천 강화군,바람숲그림책도서관,3600000,60000000,12000000,75600000
인천 남동구,반디어린이도서관,4000000,14400000,24000000,42400000
인천 남구,반딧불이 도서관,2400000,1200000,3000000,6600000
인천 부평구,반석 작은도서관,0,0,0,0
인천 남구,밝은웃음어린이도서관,600000,10200000,2530000,13330000
인천 서구,백합책마을 문고,0,0,2000000,2000000
인천 남동구,범마을도서관,0,0,0,0
인천 남동구,벽산도서관,1000000,30000000,2000000,33000000
인천 남동구,별빛마을도서관,3726000,0,2400000,6126000
인천 남동구,복E지문고,4000000,0,100000,4100000
인천 남구,복사꽃도서관,10000000,13500000,5000000,28500000
인천 연수구,북센터,2698200,22861660,1301800,26861660
인천 남동구,불서사랑도서관,200,0,100,300
인천 강화군,사과나무작은도서관,0,0,0,0
인천 서구,사닥다리 북카페 문고,4500000,0,500000,5000000
인천 서구,사랑의 작은도서관 북카페,5000000,5160000,0,10160000
인천 부평구,산곡글향기도서관,0,8410000,5630000,14040000
인천 남동구,산돌문고,1000000,0,500000,1500000
인천 남동구,산뒤마을작은도서관,1000000,0,500000,1500000
인천 남구,상떼빌도서관,200000,0,0,200000
인천 동구,상상작은도서관,1000000,0,1000000,2000000
인천 서구,새일꾼 작은도서관,1000000,1200000,100000,2300000
인천 부평구,샘터작은도서관,0,3000000,1344000,4344000
인천 계양구,샛별도서관,0,8860000,0,8860000
인천 서구,서인천월드메르디앙 문고,920080,2000000,112100,3032180
인천 남동구,서창11단지 작은도서관,200,0,0,200
인천 남구,석바위도서관,10000000,30000000,5000000,45000000
인천 계양구,선한목자교회작은도서관,100000,0,100000,200000
인천 남동구,선향비전도서관,700000,0,800000,1500000
인천 남동구,성산도서관,967000,0,100000,1067000
인천 연수구,성지리벨루스도서관,4600000,0,150000,4750000
인천 남구,소금꽃도서관,15000000,32000000,5000000,52000000
인천 남구,솔로몬문고,1000000,0,1740000,2740000
인천 동구,솔방울작은도서관,500000,3000000,150000,3650000
인천 동구,솔숲작은도서관,0,20000000,770000,20770000
인천 서구,솔지마을 문고,1000000,0,2000000,3000000
인천 연수구,송도2동 작은도서관,10000000,22590000,5650000,38240000
인천 동구,송림마을작은도서관,0,0,0,0
인천 동구,송림휴먼시아작은도서관,0,10000000,0,10000000
인천 서구,수정 작은도서관 ,5000000,12000000,4000000,21000000
인천 강화군,순무작은도서관,0,0,0,0
인천 남동구,숲속마을작은도서관,700000,0,2400000,3100000
인천 부평구,신나는 도서관,1540000,3370000,20343980,25253980
인천 부평구,쑥덕쑥덕 작은도서관,3600000,12000000,2400000,18000000
인천 동구,아침햇살작은도서관,0,10000000,9000000,19000000
인천 부평구,아카데미 작은도서관,0,0,840,840
인천 서구,어질내 문고,100000,0,0,100000
인천 연수구,엄마사랑 작은도서관,2967660,0,5400000,8367660
인천 남동구,에임하이 작은도서관,5000000,500000,500000,6000000
인천 남동구,에코메트로11단지도서관,871470,10500000,0,11371470
인천 남동구,에코메트로한화12단지 도서관,1000000,19000000,1600000,21600000
인천 부평구,엘림작은도서관,2300000,0,1500000,3800000
인천 연수구,연수2동 작은도서관,0,18750000,2500000,21250000
인천 서구,연희주민 문고,2000000,0,0,2000000
인천 남동구,예꿈마을문고,1000000,0,0,1000000
인천 남구,예꿈어린이도서관,0,0,10000000,10000000
인천 남동구,예다원도서관,5000000,1000000,30000000,36000000
인천 남구,오라작은도서관,300000,0,1800000,2100000
인천 연수구,옥련1동작은도서관,15000000,18750000,7439660,41189660
인천 연수구,옥련2동 어린이 작은도서관,12538000,29640000,3217280,45395280
인천 부평구,옹달샘 도서관,1200000,0,5000000,6200000
인천 남동구,와글와글작은도서관,2000000,4800000,4800000,11600000
인천 중구,용유동 작은도서관,2000000,5000000,0,7000000
인천 남구,우각로문화마을 행복도서관,500000,5000000,5000000,10500000
인천 강화군,우리동네 영어도서관,0,0,0,0
인천 서구,원당 작은 영어도서관 ,5000000,0,3600000,8600000
인천 계양구,은행마을도서관,2500000,8750000,0,11250000
인천 강화군,자람도서관,3800000,7940000,14140000,25880000
인천 남동구,자람터작은도서관,2800000,200000,2400000,5400000
인천 연수구,작은도서관 너나들이,4396410,1200000,14011645,19608055
인천 연수구,작은도서관 완두콩,9000000,0,4000000,13000000
인천 서구,정다운 도서관,4000000,19473000,14004000,37477000
인천 남구,제물포도서관,7275838,0,5000000,12275838
인천 연수구,조약돌 북센터,3675730,1501000,6379200,11555930
인천 서구,조은생각 BOOK CAFE,5000000,0,0,5000000
인천 연수구,지혜샘터 작은도서관,2426000,0,4974000,7400000
인천 계양구,지혜의숲도서관,0,0,0,0
인천 연수구,짱뚱이어린이도서관,1200000,4800000,10500000,16500000
인천 강화군,창의짱 작은도서관,0,0,0,0
인천 부평구,청개구리어린이도서관,2839870,10000000,6673624,19513494
인천 서구,청라 책나누미 CAFE,43920000,0,0,43920000
인천 부평구,청소년인문학도서관 doing,3165200,14920000,11164890,29250090
인천 서구,청소년인문학도서관 느루,100000,1200000,1800000,3100000
인천 남구,청운 꿈나무 문고,2000000,0,1000000,3000000
인천 남동구,콩세알도서관,6500000,8400000,19100000,34000000
인천 남구,큰나무도서관,1946550,34446640,23346469,59739659
인천 남동구,큰사랑도서관,800000,0,8900000,9700000
인천 남동구,푸르내도서관,1000000,0,2600000,3600000
인천 서구,푸른꿈 작은도서관 ,1500000,0,1200000,2700000
인천 연수구,푸른마을함박도서관,6528050,12341723,24485084,43354857
인천 서구,푸른샘 어린이도서관,5000000,0,0,5000000
인천 남동구,푸른솔도서관,0,0,250000,250000
인천 서구,푸른숲 작은도서관,500000,8400000,4000000,12900000
인천 동구,푸른숲작은도서실,0,0,0,0
인천 계양구,푸른초장문고,4500000,16250000,2500000,23250000
인천 서구,풀뿌리 미디어 도서관,1000000,2400000,5600000,9000000
인천 부평구,품앗이어린이도서관,410000,4800000,10800000,16010000
인천 중구,하늘꿈 작은도서관,0,0,0,0
인천 남구,하늘꿈도서관,3500000,0,1500000,5000000
인천 남구,하늘문고,1000000,0,2000000,3000000
인천 남동구,하늘문고,2000000,2400000,358190,4758190
인천 서구,하늘샘 작은도서관,1500000,0,1000000,2500000
인천 강화군,하점작은도서관,4000000,0,2500000,6500000
인천 계양구,학마을도서관,0,0,0,0
인천 서구,한국민들레도서관,4500000,6000000,9500000,20000000
인천 남동구,한마음도서관,4800000,0,3600000,8400000
인천 남구,한소망작은도서관,700000,1500000,5000000,7200000
인천 남동구,한화에코메트로5단지도서관,2250000,0,480000,2730000
인천 부평구,해뜨는마을 도서관,0,1000000,1000000,2000000
인천 동구,해맑은작은도서관,360000,3600000,0,3960000
인천 연수구,해맑음 작은도서관,1200000,4940000,600000,6740000
인천 연수구,해모로 도서관,0,0,556420,556420
인천 부평구,해오름 작은도서관,1019100,0,1388630,2407730
인천 남동구,햇살둥지어린이도서관,3950000,0,2866980,6816980
인천 동구,햇살마루작은도서관,3600000,12000000,0,15600000
인천 서구,행복한나라 문고,0,0,0,0
인천 남동구,행복한작은도서관,1000000,0,15000000,16000000
인천 남동구,향촌작은도서관,2000000,13920000,3400000,19320000
인천 남동구,향촌휴먼시아2단지작은도서관,0,0,0,0
인천 중구,현안 작은도서관,0,30000000,2400000,32400000
인천 강화군,화도작은도서관 ,5000000,0,2500000,7500000
인천 서구,회화나무 도서관,5000000,5160000,3600000,13760000
인천 연수구,효민작은도서관,0,0,200000,200000
인천 중구,휘란 작은도서관,0,9800000,1000000,10800000
인천 부평구,희망천작은도서관,0,12480000,7424000,19904000
인천 서구,힐데스 작은도서관 ,0,0,0,0
전남 영암군,119작은도서관,2000000,0,0,2000000
전남 신안군,wonderful English작은도서관,300000,0,2000000,2300000
전남 순천시,가곡옹달샘,2000000,6240000,1200000,9440000
전남 담양군,강의새마을문고,0,0,600000,600000
전남 여수시,개도 작은도서관,2300000,6000000,500000,8800000
전남 무안군,경남아너스빌 아파트 작은도서관,0,0,0,0
전남 나주시,공산면작은도서관,1250000,0,0,1250000
전남 고흥군,과역거쳐가는작은도서관,19841480,17863000,12907000,50611480
전남 장흥군,관산읍작은독서실,928570,0,0,928570
전남 여수시,광림작은도서관,2600000,6000000,2523430,11123430
전남 광양시,광양시민도서문화원,1500000,0,2500000,4000000
전남 구례군,구례중앙문고,1000000,0,0,1000000
전남 곡성군,구름다리 작은도서관,1300000,0,0,1300000
전남 무안군,구세군독서실,1000000,0,0,1000000
전남 여수시,그리스도작은도서관,1300000,0,0,1300000
전남 광양시,그린 작은도서관,0,0,0,0
전남 고흥군,그린나래작은도서관,0,0,0,0
전남 무안군,근화베아채 작은도서관,0,2370000,376720,2746720
전남 광양시,금호작은도서관,4000000,6000000,1200000,11200000
전남 곡성군,길 작은 도서관,1300000,0,2000000,3300000
전남 여수시,꿈꾸는 영어전문 작은도서관,3167625,6000000,1333180,10500805
전남 보성군,꿈꾸는 작은도서관(청소년문화의집내),1000000,36000000,1000000,38000000
전남 순천시,꿈꾸는숲속의작은도서관,2375000,6240000,1940000,10555000
전남 나주시,꿈꾸는작은도서관,500000,0,0,500000
전남 순천시,꿈나래작은도서관,4000000,8280000,2000000,14280000
전남 화순군,꿈나무도서관,0,0,0,0
전남 목포시,꿈나무작은도서관,1500000,20175000,14470000,36145000
전남 목포시,꿈돌이작은도서관,1500000,18922000,20412000,40834000
전남 여수시,꿈을키우는 작은도서관,4069560,15600000,8943620,28613180
전남 나주시,꿈이있는 나주교회작은도서관,0,0,0,0
전남 무안군,꿈이있는 문고,100000,0,0,100000
전남 강진군,꿈이있는아동문고,0,0,0,0
전남 영광군,낙월작은도서관,0,0,673470,673470
전남 무안군,남악아이파크작은도서관,1600000,3600000,800000,6000000
전남 무안군,남악주공2단지 작은도서관,0,0,0,0
전남 순천시,남양휴튼작은도서관,0,0,0,0
전남 순천시,남제자치,1000000,6240000,1200000,8440000
전남 곡성군,녹색문고,1300000,0,0,1300000
전남 광양시,농부네텃밭도서관,0,0,0,0
전남 화순군,느티나무마을도서관,0,1000000,13960000,14960000
전남 화순군,늘푸른문고,960000,0,7000000,7960000
전남 장성군,다니엘작은도서관,1500000,500000,500000,2500000
전남 보성군,다보리 작은도서관(보성문화원내),2000000,24000000,1000000,27000000
전남 화순군,다사랑문고,2000000,0,7400000,9400000
전남 광양시,다은작은도서관,0,0,0,0
전남 화순군,달빛작은도서관,0,0,0,0
전남 강진군,대구 작은도서관,0,0,0,0
전남 담양군,대덕문고(도서관),0,0,1500000,1500000
전남 광양시,대림 미리내 작은도서관,4000000,6000000,1200000,11200000
전남 나주시,대방반딧불작은도서관,1250000,0,0,1250000
전남 순천시,대주2차푸른솔작은도서관,2000000,6240000,1200000,9440000
전남 무안군,덕치도서관,0,0,0,0
전남 강진군,도룡문고,0,0,0,0
전남 신안군,도초작은도서관,0,16190000,3225000,19415000
전남 고흥군,도화 푸른꿈 작은도서관,19841000,17000000,12016000,48857000
전남 완도군,동고교회문고,0,0,0,0
전남 광양시,동광양 중부 작은도서관,0,0,0,0
전남 광양시,동광양평화문고,0,0,0,0
전남 순천시,동신별빛작은도서관,2000000,6240000,2240000,10480000
전남 순천시,두산위브행복작은도서관,300000,700000,500000,1500000
전남 해남군,디딤돌문고,500000,0,1500000,2000000
전남 여수시,로얄골드빌아파트 작은도서관,1800000,3000000,600000,5400000
전남 순천시,롯데캐슬나눔작은도서관,3000000,7200000,3000000,13200000
전남 해남군,마산신기문고,0,0,0,0
전남 화순군,마중물작은도서관,0,0,0,0
전남 순천시,매곡자치작은도서관,2375000,6240000,1020000,9635000
전남 광양시,매화반딧불작은도서관,4000000,6000000,1200000,11200000
전남 목포시,모아엘가작은도서관,0,0,0,0
전남 여수시,목양작은도서관,1300000,0,0,1300000
전남 광양시,무등작은도서관,4000000,6000000,1200000,11200000
전남 목포시,무지개작은도서관,1500000,18620000,13126000,33246000
전남 여수시,민들레작은도서관,2600000,14400000,6900000,23900000
전남 목포시,반딧불작은도서관,1500000,22475000,11200000,35175000
전남 나주시,배꽃작은도서관,1250000,0,0,1250000
전남 영광군,백수작은도서관,3826300,0,3548610,7374910
전남 해남군,백호문고,0,6000000,2000000,8000000
전남 영광군,법성작은도서관,4841200,7093498,5365020,17299718
전남 순천시,별량첨산작은도서관,2375000,7080000,1870000,11325000
전남 고흥군,봉래 한빛 작은도서관,19841470,12270000,11270000,43381470
전남 담양군,봉산문고(봉산지역아동센터),0,0,1000000,1000000
전남 순천시,봉화호롱불작은도서관,2000000,6240000,1200000,9440000
전남 나주시,봉황면작은도서관,1250000,0,0,1250000
전남 장흥군,부산면 작은독서실,928570,0,0,928570
전남 나주시,비단고을용문작은도서관,500000,0,0,500000
전남 광양시,빛광양도서관,0,0,0,0
전남 화순군,빛나라도서관,250000,3300000,1440000,4990000
전남 무안군,사랑으로열린(작은)도서관,0,0,0,0
전남 강진군,산내들 지역아동센타,480000,0,0,480000
전남 구례군,산동제일교회문고,1700000,0,600000,2300000
전남 여수시,삼일우리도서관,1700000,0,500000,2200000
전남 영암군,삼호벧엘작은도서관,1592430,300000,0,1892430
전남 순천시,상사용암,2500000,7080000,1200000,10780000
전남 광양시,새마을꿈나무 작은도서관,0,0,600000,600000
전남 광양시,새마을문고 늘푸른도서관,0,0,0,0
전남 여수시,샘뿔인문학연구소작은도서관,2100000,500000,1300000,3900000
전남 나주시,샘터작은도서관,500000,0,0,500000
전남 장성군,샬롬작은도서관,0,0,5000,5000
전남 순천시,서면자치작은도서관,2000000,6240000,1200000,9440000
전남 곡성군,석청도서관,1300000,0,0,1300000
전남 화순군,세빛도서관,2690000,0,0,2690000
전남 광양시,송보 영어 작은 도서관,4000000,6000000,1200000,11200000
전남 광양시,송보꿈사랑도서관,1200000,0,600000,1800000
전남 순천시,송촌 글마루작은도서관,2375000,6240000,1102000,9717000
전남 순천시,순천만작은도서관,2000000,6240000,1200000,9440000
전남 순천시,순천생각나무작은도서관,2000000,6240000,1200000,9440000
전남 순천시,순천시호두작은도서관,2000000,7080000,600000,9680000
전남 순천시,순천용오름작은도서관,2000000,6120000,1200000,9320000
전남 목포시,숲속작은도서관,25000000,2400000,1146000,28546000
전남 순천시,승주꿈꾸는,2000000,6240000,1200000,9440000
전남 여수시,신기작은도서관,1300000,0,0,1300000
전남 순천시,신대중흥글마루작은도서관,0,0,0,0
전남 무안군,신동아파밀리에문고,0,0,0,0
전남 해남군,신방마을문고,0,0,0,0
전남 무안군,신성작은도서관,0,0,0,0
전남 순천시,신성풀꽃작은도서관,2000000,7080000,1200000,10280000
전남 순천시,신원푸른숲작은도서관,2000000,6240000,1200000,9440000
전남 완도군,신지햇살작은도서관,17456000,12764900,2235100,32456000
전남 곡성군,심청골 작은도서관,2800000,0,0,2800000
전남 곡성군,심청효문화센터 작은도서관,0,0,0,0
전남 광양시,써니벨리도서관,0,0,0,0
전남 여수시,씨티작은도서관,2500000,500000,3000000,6000000
전남 무안군,아낌없이주는나무 작은도서관,2000000,0,3600000,5600000
전남 나주시,아이뜰작은도서관,500000,0,0,500000
전남 여수시,아이와 엄마 작은도서관,1000000,6400000,4800000,12200000
전남 여수시,아주타운 작은도서관,2600000,6000000,900000,9500000
전남 화순군,안심작은도서관,0,0,5000000,5000000
전남 목포시,어깨동무작은도서관,0,0,0,0
전남 여수시,여서주공작은도서관,2600000,14400000,6900000,23900000
전남 여수시,여수중부작은도서관,2533520,6600000,183000,9316520
전남 목포시,연꽃작은도서관,1500000,18620000,7408000,27528000
전남 순천시,연동대주,2000000,6240000,2000000,10240000
전남 여수시,열린도서관,1300000,0,100000,1400000
전남 광양시,예닮문고,0,2300000,0,2300000
전남 나주시,오계작은도서관,500000,0,0,500000
전남 곡성군,오산독서회 작은도서관,1300000,0,0,1300000
전남 목포시,옥암꿈나무작은도서관,0,0,0,0
전남 목포시,옹달샘작은도서관,1500000,18415000,11430000,31345000
전남 완도군,완도제일작은도서관,100000,0,100000,200000
전남 순천시,왕조2동자치작은도서관,2000000,6240000,1020000,9260000
전남 순천시,우성반딧불작은도서관,2000000,520000,600000,3120000
전남 무안군,운남 에덴문고,0,0,0,0
전남 여수시,웅천지웰 작은도서관,2500000,4800000,2240000,9540000
전남 곡성군,원등교회문고,1300000,0,0,1300000
전남 여수시,원앙작은도서관,2600000,15300000,6000000,23900000
전남 무안군,원평산 작은도서관,2200000,0,0,2200000
전남 함평군,월야작은도서관,1171700,0,17837100,19008800
전남 장흥군,유치면 작은 도서실,928570,0,0,928570
전남 목포시,은하수작은도서관,1500000,18933000,18633000,39066000
전남 무안군,자람터 작은도서관,3336260,0,300000,3636260
전남 신안군,자은구영마을도서관,0,0,0,0
전남 순천시,작은나무작은도서관,2000000,6240000,2200000,10440000
전남 신안군,장산작은도서관,0,15881000,1748000,17629000
전남 여수시,장성도서관,1300000,0,0,1300000
전남 장흥군,장평면작은독서실,928570,0,0,928570
전남 장흥군,장흥 건산2차 휴먼시아 작은도서관,928570,0,0,928570
전남 순천시,저전자치작은도서관,2000000,6240000,1200000,9440000
전남 나주시,제일작은도서관,0,0,0,0
전남 순천시,조곡자치작은도서관,2000000,6240000,1100000,9340000
전남 순천시,조례금호작은도서관,2375000,6240000,1350000,9965000
전남 순천시,조례종합복지관 작은도서관,2000000,6240000,1200000,9440000
전남 강진군,좋은문고,0,0,0,0
전남 곡성군,주산문고,1300000,0,0,1300000
전남 순천시,주암광천작은도서관,2000000,6240000,1200000,9440000
전남 여수시,주은금호 작은도서관,2600000,6000000,900000,9500000
전남 곡성군,죽곡농민열린도서관,1300000,0,0,1300000
전남 여수시,중앙작은도서관,1400000,0,0,1400000
전남 신안군,증도작은도서관,0,11988000,2691420,14679420
전남 신안군,지도작은도서관,0,16190000,2580200,18770200
전남 화순군,지혜샘어린이문고,500000,0,0,500000
전남 진도군,진도문화원 학고도서관,0,14377000,3623000,18000000
전남 여수시,책이랑나랑작은도서관,3700000,6000000,1200000,10900000
전남 순천시,책이랑툇마루작은도서관,2000000,0,0,2000000
전남 목포시,청개구리작은도서관,2500000,18985000,13236000,34721000
전남 완도군,청산지리문고,500000,0,0,500000
전남 나주시,청소년수련관북카페,0,0,0,0
전남 영암군,청용도서관,1500000,18000000,8000000,27500000
전남 목포시,초롱초롱작은도서관,1500000,19095000,14570000,35165000
전남 광양시,태금샬롬도서관,0,0,0,0
전남 광양시,태인 작은 도서관,4000000,6000000,1200000,11200000
전남 나주시,파랑새작은도서관,500000,0,0,500000
전남 순천시,파랑새작은도서관,2375000,6240000,6500000,15115000
전남 순천시,푸르미작은도서관,2375000,6240000,2020000,10635000
전남 영암군,푸른나무 작은도서관,1200000,0,0,1200000
전남 장흥군,푸른독서실,928570,0,0,928570
전남 목포시,푸른솔작은도서관,2000000,19055000,11132000,32187000
전남 여수시,푸른정원작은도서관(구 두란노서원문고),2300000,6000000,600000,8900000
전남 강진군,풀꽃문고,0,0,0,0
전남 순천시,풍덕금호작은도서관,1000000,6240000,2200000,9440000
전남 순천시,피오레작은도서관,2000000,6240000,2020000,10260000
전남 목포시,피터팬작은도서관,150000,18620000,12626000,31396000
전남 여수시,필립영어도서관,0,0,6000000,6000000
전남 광양시,필유사랑나눔도서관,0,0,0,0
전남 순천시,하날다래작은도서관,3075000,6240000,3000000,12315000
전남 곡성군,하늘나리 작은도서관,0,0,0,0
전남 목포시,하늘을나는도서관,3600000,0,8000000,11600000
전남 완도군,하리작은도서관,0,0,0,0
전남 신안군,하의작은도서관,0,16190000,3482540,19672540
전남 여수시,학마을 작은도서관,2600000,15400000,6000000,24000000
전남 여수시,한려작은도서관,4000000,7410000,4000000,15410000
전남 영암군,한마음문고,2500000,0,2600000,5100000
전남 여수시,한빛문고,1300000,3600000,2000000,6900000
전남 영암군,한울타리작은도서관,1000000,0,1000000,2000000
전남 담양군,한이직기념도서관,20000000,0,30000000,50000000
전남 화순군,한천하누리작은도서관,0,0,0,0
전남 여수시,함께하는 작은도서관,1300000,0,0,1300000
전남 해남군,해남다문화작은도서관,0,0,0,0
전남 여수시,해들누리작은도서관,1300000,0,0,1300000
전남 순천시,해룡성산도서관 ,2000000,7080000,1200000,10280000
전남 순천시,해룡소안작은도서관,1000000,7080000,1200000,9280000
전남 나주시,해맑음작은도서관,500000,0,0,500000
전남 화순군,해망마을도서관,1300900,755890,2556900,4613690
전남 함평군,해보작은도서관,1177400,0,19526680,20704080
전남 나주시,해오름작은도서관,500000,0,0,500000
전남 여수시,현천작은도서관(구 현천문고),3000000,6000000,4200000,13200000
